customer_id,member_id,survey_date,nps_score,category,feedback,survey_channel,response_time_hours
553,2485,,4,detractor,Integration with our tools doesn't work properly.,,
1190,2549,,9,promoter,"Onboarding was smooth, team was productive within a day.",sms,
469,7384,,7,passive,Solid tool but UI could be more intuitive.,in_app,
809,3513,,7,passive,,in_app,37.0
1104,6947,,10,promoter,"Onboarding was smooth, team was productive within a day.",,57.9
27,2398,,6,detractor,Integration with our tools doesn't work properly.,sms,
842,1924,,7,passive,,email,19.5
1133,4345,,7,passive,Works fine but the mobile app needs improvement.,,19.3
1024,8052,,4,detractor,The interface is confusing and hard to navigate.,,
569,7730,,6,detractor,Integration with our tools doesn't work properly.,email,
329,1692,,8,passive,,sms,
728,1382,,9,promoter,The API is well-documented and easy to integrate with.,email,
328,843,,10,promoter,Support team is incredibly responsive and helpful.,,
173,7975,,10,promoter,Custom workflows are a game changer for our process.,email,
308,4074,,0,detractor,Mobile app crashes constantly on Android.,email,42.3
408,56,,9,promoter,"Mobile app works great, can manage tasks on the go.",in_app,
703,3289,,6,detractor,Admin settings are a nightmare to configure.,email,
976,1070,,10,promoter,Love the AI task suggestions! Saves us hours every week.,,
5,3866,,7,passive,Gets the job done but competitor X has better reporting.,,
377,5306,,7,passive,Gets the job done but competitor X has better reporting.,sms,
1004,537,,2,detractor,The interface is confusing and hard to navigate.,,
32,3684,,6,detractor,Mobile app crashes constantly on Android.,,
672,6089,,9,promoter,"Mobile app works great, can manage tasks on the go.",in_app,50.3
61,1239,,8,passive,,email,
829,3090,,7,passive,"Decent, but the pricing is a bit high for what you get.",,
426,4346,,8,passive,"OK for basic project management, nothing special.",,
932,3167,,7,passive,Works fine but the mobile app needs improvement.,email,
954,1813,,10,promoter,Love the AI task suggestions! Saves us hours every week.,sms,
503,7555,,2,detractor,Integration with our tools doesn't work properly.,sms,58.7
238,3569,,6,detractor,Mobile app crashes constantly on Android.,email,
491,2964,,5,detractor,Support takes forever to respond to tickets.,sms,
75,7618,,5,detractor,Switched from competitor and regret it honestly.,,
309,6393,,5,detractor,Mobile app crashes constantly on Android.,sms,6.5
288,4547,,10,promoter,Reporting features give us exactly the insights we need.,,6.9
1184,5033,,7,passive,"Some features feel half-baked, like time tracking.",email,31.9
145,961,,4,detractor,Mobile app crashes constantly on Android.,email,52.9
404,342,,10,promoter,The API is well-documented and easy to integrate with.,,64.6
1125,6086,,7,passive,Works fine but the mobile app needs improvement.,,
221,5070,,6,detractor,Switched from competitor and regret it honestly.,in_app,
1186,415,,8,passive,Works fine but the mobile app needs improvement.,,
307,655,,8,passive,"Decent, but the pricing is a bit high for what you get.",,
1001,6728,,9,promoter,Custom workflows are a game changer for our process.,sms,
913,3295,,9,promoter,"Great product, easy to use. Team adopted it quickly.",,
632,2047,,8,passive,Gets the job done but competitor X has better reporting.,,
135,3617,,7,passive,Would be better with better export options.,,16.6
303,3118,,9,promoter,The API is well-documented and easy to integrate with.,in_app,
410,530,,5,detractor,Support takes forever to respond to tickets.,email,52.5
318,1119,,10,promoter,Love the AI task suggestions! Saves us hours every week.,sms,15.0
608,2125,,9,promoter,The API is well-documented and easy to integrate with.,,63.6
1124,5017,,9,promoter,"Onboarding was smooth, team was productive within a day.",in_app,
323,6984,,8,passive,Would be better with better export options.,,
1134,104,,5,detractor,Support takes forever to respond to tickets.,sms,
339,7212,,7,passive,"Decent, but the pricing is a bit high for what you get.",,
217,2263,,9,promoter,"Mobile app works great, can manage tasks on the go.",sms,
298,370,,5,detractor,Bugs everywhere. Feels like we're beta testing.,,
691,6033,,8,passive,,sms,
1121,3674,,5,detractor,"Too slow, especially with large projects.",,
710,4138,,7,passive,"Some features feel half-baked, like time tracking.",in_app,
354,1011,,7,passive,Works fine but the mobile app needs improvement.,in_app,
525,6552,,10,promoter,The Gantt charts are exactly what we needed.,sms,62.6
269,924,,7,passive,Works fine but the mobile app needs improvement.,sms,
258,927,,7,passive,"Some features feel half-baked, like time tracking.",email,
648,2154,,10,promoter,Reporting features give us exactly the insights we need.,,
1015,8316,,7,passive,Would be better with better export options.,,
425,4606,,4,detractor,"Too slow, especially with large projects.",,
775,3550,,10,promoter,The API is well-documented and easy to integrate with.,,33.9
380,5042,,4,detractor,Switched from competitor and regret it honestly.,,58.9
401,3309,,2,detractor,Bugs everywhere. Feels like we're beta testing.,in_app,
438,3692,,10,promoter,"Great product, easy to use. Team adopted it quickly.",,
500,1580,,6,detractor,The interface is confusing and hard to navigate.,,
830,4160,,2,detractor,Bugs everywhere. Feels like we're beta testing.,,
456,5590,,5,detractor,Way too expensive for what it offers.,email,
308,4189,,7,passive,Solid tool but UI could be more intuitive.,in_app,
588,4000,,6,detractor,"Too slow, especially with large projects.",,57.2
1108,4899,,8,passive,,sms,
242,1015,,8,passive,,sms,
617,2210,,6,detractor,Bugs everywhere. Feels like we're beta testing.,,19.6
44,5951,,5,detractor,Mobile app crashes constantly on Android.,,
21,7508,,6,detractor,Mobile app crashes constantly on Android.,,
778,6845,,7,passive,"Some features feel half-baked, like time tracking.",,24.2
982,2293,,4,detractor,Switched from competitor and regret it honestly.,,14.5
1012,986,,8,passive,,,
265,8112,,4,detractor,Admin settings are a nightmare to configure.,,9.3
1152,2070,,9,promoter,The API is well-documented and easy to integrate with.,in_app,
369,3752,,8,passive,Good product but could use more integrations.,,
1062,7411,,8,passive,"OK for basic project management, nothing special.",,17.8
309,902,,7,passive,Gets the job done but competitor X has better reporting.,,32.8
887,6442,,8,passive,Solid tool but UI could be more intuitive.,,67.0
578,5407,,0,detractor,"Too slow, especially with large projects.",sms,
118,6173,,7,passive,Solid tool but UI could be more intuitive.,in_app,
32,8101,,8,passive,Works fine but the mobile app needs improvement.,sms,
330,3554,,9,promoter,Reporting features give us exactly the insights we need.,sms,
1073,1407,,5,detractor,Admin settings are a nightmare to configure.,,
570,131,,7,passive,Works fine but the mobile app needs improvement.,,
519,1144,,7,passive,"Some features feel half-baked, like time tracking.",,
57,3210,,9,promoter,Best project management tool we've used. Highly recommend.,email,71.3
762,5714,,10,promoter,The API is well-documented and easy to integrate with.,email,
987,8150,,1,detractor,Lost data after an update. Very disappointed.,,50.9
375,4134,,7,passive,Solid tool but UI could be more intuitive.,email,
139,3520,,0,detractor,"Too slow, especially with large projects.",sms,
584,2634,,5,detractor,Switched from competitor and regret it honestly.,,
775,3728,,6,detractor,Lost data after an update. Very disappointed.,,
864,4530,,8,passive,,email,
402,606,,8,passive,Solid tool but UI could be more intuitive.,,
1073,5022,,0,detractor,Support takes forever to respond to tickets.,in_app,
965,3938,,6,detractor,Integration with our tools doesn't work properly.,in_app,
195,2566,,10,promoter,Love the AI task suggestions! Saves us hours every week.,,
604,183,,8,passive,Solid tool but UI could be more intuitive.,,53.3
495,3021,,10,promoter,Support team is incredibly responsive and helpful.,sms,46.3
806,3861,,9,promoter,Custom workflows are a game changer for our process.,in_app,
689,6400,,9,promoter,Love the AI task suggestions! Saves us hours every week.,,
652,3468,,9,promoter,The Gantt charts are exactly what we needed.,sms,32.4
447,7735,,3,detractor,Lost data after an update. Very disappointed.,sms,20.2
441,1306,,8,passive,,,65.1
1035,5848,,10,promoter,The Gantt charts are exactly what we needed.,,
1138,275,,6,detractor,Switched from competitor and regret it honestly.,,
558,4008,,7,passive,"OK for basic project management, nothing special.",in_app,19.8
492,843,,9,promoter,The API is well-documented and easy to integrate with.,,14.9
778,3908,,8,passive,Works fine but the mobile app needs improvement.,,
490,8163,,0,detractor,Admin settings are a nightmare to configure.,,
1122,17,,5,detractor,The interface is confusing and hard to navigate.,sms,
389,6111,,6,detractor,"Too slow, especially with large projects.",,
22,7906,,9,promoter,Best project management tool we've used. Highly recommend.,,
230,2314,,5,detractor,Way too expensive for what it offers.,sms,
886,2916,,8,passive,Works fine but the mobile app needs improvement.,in_app,12.2
898,5823,,7,passive,"OK for basic project management, nothing special.",,
1184,5249,,10,promoter,"Mobile app works great, can manage tasks on the go.",,28.8
1063,1181,,7,passive,Would be better with better export options.,email,
360,7562,,10,promoter,Reporting features give us exactly the insights we need.,email,68.5
443,687,,6,detractor,Integration with our tools doesn't work properly.,sms,
447,7636,,0,detractor,Way too expensive for what it offers.,in_app,
1185,783,,8,passive,Works fine but the mobile app needs improvement.,,
935,1893,,8,passive,Gets the job done but competitor X has better reporting.,sms,
1028,7292,,7,passive,"Some features feel half-baked, like time tracking.",,
677,5485,,10,promoter,Reporting features give us exactly the insights we need.,sms,
283,8324,,10,promoter,Support team is incredibly responsive and helpful.,,
846,5695,,10,promoter,Reporting features give us exactly the insights we need.,,
527,8406,,7,passive,Good product but could use more integrations.,,
787,3007,,8,passive,Solid tool but UI could be more intuitive.,email,28.7
201,2712,,8,passive,Works fine but the mobile app needs improvement.,,
861,2944,,1,detractor,Way too expensive for what it offers.,,
242,7945,,7,passive,"OK for basic project management, nothing special.",sms,
386,1066,,7,passive,Works fine but the mobile app needs improvement.,in_app,
701,5977,,10,promoter,Best project management tool we've used. Highly recommend.,sms,
919,6360,,1,detractor,The interface is confusing and hard to navigate.,email,7.1
1045,3522,,3,detractor,Integration with our tools doesn't work properly.,sms,21.0
732,1618,,5,detractor,Lost data after an update. Very disappointed.,email,
585,5221,,6,detractor,"Too slow, especially with large projects.",email,
745,4263,,7,passive,Works fine but the mobile app needs improvement.,email,
1074,7415,,8,passive,"Some features feel half-baked, like time tracking.",,
670,4846,,9,promoter,Best project management tool we've used. Highly recommend.,,51.6
404,3913,,6,detractor,Mobile app crashes constantly on Android.,,10.7
567,6192,,8,passive,,,
97,1026,,7,passive,"Some features feel half-baked, like time tracking.",in_app,
483,8255,,5,detractor,Admin settings are a nightmare to configure.,email,
246,1320,,4,detractor,The interface is confusing and hard to navigate.,,
1077,7894,,9,promoter,Best project management tool we've used. Highly recommend.,email,
556,6027,,10,promoter,"Great product, easy to use. Team adopted it quickly.",,
1193,2693,,0,detractor,Lost data after an update. Very disappointed.,in_app,
421,2410,,9,promoter,"Mobile app works great, can manage tasks on the go.",,
490,5916,,5,detractor,Switched from competitor and regret it honestly.,,
77,7903,,0,detractor,Bugs everywhere. Feels like we're beta testing.,sms,
781,7237,,8,passive,Solid tool but UI could be more intuitive.,,
719,2366,,6,detractor,Switched from competitor and regret it honestly.,in_app,
814,7092,,6,detractor,"Too slow, especially with large projects.",,
850,5371,,5,detractor,Bugs everywhere. Feels like we're beta testing.,,
189,591,,9,promoter,"Mobile app works great, can manage tasks on the go.",sms,
300,1809,,5,detractor,Switched from competitor and regret it honestly.,,
1134,294,,7,passive,,,24.5
659,8479,,9,promoter,The Gantt charts are exactly what we needed.,,57.4
1089,1112,,6,detractor,Lost data after an update. Very disappointed.,,
