customer_id,company_name,industry,is_churned,plan_tier,mrr_usd,total_events,last_activity,avg_session_sec,unique_features,team_size,latest_nps,recency_days,R_score,F_score,V_score,rfv_total,segment
1088,CloudVentures,Legal,0,starter,15.83,38,2025-10-24 20:47:40,1695.7666666666667,3,0.0,9.0,160,4,2,3,9,🟡 New/Promising
1089,LinkOps,Manufacturing,0,enterprise,132.67,44,2025-10-06 11:19:23,1861.7297297297298,6,0.0,6.0,178,4,3,4,11,🟢 Champions
1090,Acme Digital,Media,0,professional,39.0,43,2025-05-29 14:32:38,2296.9032258064517,6,0.0,6.0,308,1,3,3,7,🟠 At Risk
1091,GlowVentures,Insurance,1,professional,39.0,28,2025-03-11 14:38:28,1959.2272727272727,3,0.0,6.0,387,1,1,3,5,🔴 High-Value Sleepers
1092,PulseStudio,Real Estate,0,starter,12.0,42,2025-05-19 17:16:33,1888.5454545454545,4,0.0,7.0,318,1,3,2,6,🟠 At Risk
1093,QuarkWorks,Healthcare,0,starter,9.6,40,2025-06-20 12:51:47,2076.967741935484,4,0.0,8.0,286,2,2,2,6,🟤 Need Attention
1094,BeamWorks,Retail,0,professional,39.0,52,2025-10-23 16:06:30,1932.7391304347825,7,0.0,10.0,161,4,4,3,11,🟢 Champions
1095,Quark Group,Media,0,professional,49.17,43,2025-09-23 15:57:45,1893.0833333333333,7,0.0,7.0,191,3,3,4,10,🟢 Champions
1096,OnyxLogic,Media,0,starter,19.0,43,2025-10-07 08:43:40,1958.5,4,0.0,8.0,177,4,3,3,10,🟢 Champions
1097,LinkAnalytics,Insurance,0,professional,59.0,39,2025-01-28 21:05:48,2267.3,6,0.0,8.0,429,1,2,4,7,🔴 High-Value Sleepers
1098,SageLogic,Technology,0,starter,15.83,34,2025-09-06 23:57:47,2263.0714285714284,2,0.0,8.0,207,3,1,3,7,🟡 New/Promising
1099,NovaCorp,Manufacturing,0,free,0.0,33,2025-06-14 20:10:24,1722.84,5,0.0,10.0,292,1,1,1,3,⚪ Dormant/Lost
1100,Sync Logic,Manufacturing,0,professional,49.17,38,2025-10-16 07:10:35,1813.1875,2,0.0,5.0,168,4,2,4,10,🟢 Champions
1101,FluxHub,Media,0,professional,39.0,43,2025-08-15 03:39:58,1525.75,5,0.0,7.0,230,2,3,3,8,🟠 At Risk
1102,QuarkLogic,Insurance,0,starter,12.0,53,2025-10-20 03:05:06,1540.4722222222222,4,0.0,9.0,164,4,4,2,10,🟢 Champions
1103,Luna Systems,Finance,0,starter,12.0,37,2025-10-16 04:11:59,2118.3870967741937,4,0.0,7.0,168,4,2,2,8,🟡 New/Promising
1104,Luna Analytics,Legal,1,starter,10.0,53,2025-10-19 14:48:51,1632.1162790697674,4,0.0,5.0,165,4,4,2,10,🟢 Champions
1105,EchoNet,Media,0,professional,39.0,34,2025-10-06 20:08:34,1743.6296296296296,5,0.0,2.0,178,4,1,3,8,🟡 New/Promising
1106,ArcAnalytics,Logistics,0,professional,35.1,40,2025-09-24 15:54:26,2002.2758620689656,6,0.0,8.0,190,3,2,3,8,🟡 New/Promising
1107,VertexPlatform,Legal,1,professional,59.0,48,2025-08-01 04:50:42,1784.34375,2,0.0,6.0,244,2,4,4,10,🟢 Champions
1108,GlowWorks,Marketing,0,free,0.0,43,2025-08-19 19:50:53,1798.8947368421052,5,0.0,8.0,226,2,3,1,6,🟠 At Risk
1109,Iris Group,Insurance,0,free,0.0,37,2025-02-03 14:06:20,1783.5185185185185,2,0.0,10.0,423,1,2,1,4,⚪ Dormant/Lost
1110,QuestCloud,Logistics,1,starter,10.0,42,2025-07-18 04:54:22,1861.6,7,0.0,9.0,258,2,3,2,7,🟠 At Risk
1111,EdgeGroup,E-commerce,0,professional,49.17,36,2025-07-25 12:25:45,1505.6923076923076,3,0.0,8.0,251,2,2,4,8,🔴 High-Value Sleepers
1112,SyncDev,Retail,1,free,0.0,41,2025-05-24 07:12:07,1942.1,5,0.0,8.0,313,1,3,1,5,🟠 At Risk
1113,Rift Stack,Insurance,0,starter,12.0,43,2025-08-02 23:36:00,1757.4545454545455,1,0.0,7.0,243,2,3,2,7,🟠 At Risk
1114,LinkDev,Finance,0,free,0.0,41,2025-09-16 17:41:26,2184.3055555555557,2,0.0,6.0,198,3,3,1,7,🔵 Loyal Customers
1115,Flow Pro,Real Estate,0,enterprise,82.5,44,2025-06-05 12:38:47,1949.4411764705883,4,0.0,6.0,301,1,3,4,8,🟠 At Risk
1116,Hub Stack,Logistics,0,free,0.0,48,2025-07-30 03:35:30,1911.175,6,0.0,,246,2,4,1,7,🟠 At Risk
1117,Acme Labs,Healthcare,0,professional,39.0,38,2025-07-28 06:23:02,1620.0967741935483,3,0.0,10.0,248,2,2,3,7,🔴 High-Value Sleepers
1118,JadeCloud,Logistics,0,free,0.0,49,2025-10-01 14:17:56,1851.0,7,0.0,8.0,183,3,4,1,8,🔵 Loyal Customers
1119,BoltHQ,Manufacturing,1,free,0.0,35,2025-05-19 04:07:49,1598.24,2,0.0,2.0,318,1,1,1,3,⚪ Dormant/Lost
1120,Acme Stack,Manufacturing,0,starter,10.0,29,2025-08-03 00:55:48,1883.0,6,0.0,10.0,242,2,1,2,5,⚪ Dormant/Lost
1121,ZealGroup,Media,0,enterprise,199.0,33,2025-08-10 18:14:22,1947.6923076923076,3,0.0,5.0,235,2,1,4,7,🔴 High-Value Sleepers
1122,KiteLogic,Insurance,0,professional,59.0,39,2025-10-06 16:16:53,1642.8064516129032,5,0.0,5.0,178,4,2,4,10,🟢 Champions
1123,IonLabs,Finance,0,professional,59.0,44,2025-08-05 11:28:35,1804.6666666666667,4,0.0,10.0,240,2,3,4,9,🟠 At Risk
1124,KeenStudio,Healthcare,0,professional,49.17,39,2025-08-26 11:43:24,1982.2222222222222,4,0.0,9.0,219,3,2,4,9,🟡 New/Promising
1125,SyncLogic,Insurance,0,starter,19.0,46,2025-08-12 14:49:01,1793.35,2,0.0,7.0,233,2,4,3,9,🟠 At Risk
1126,Echo Works,Media,0,starter,10.0,37,2025-09-16 20:58:36,1826.0,5,0.0,8.0,198,3,2,2,7,🟡 New/Promising
1127,RiftCloud,Retail,0,free,0.0,37,2025-10-06 15:32:11,1874.4137931034484,8,0.0,5.0,178,4,2,1,7,🟡 New/Promising
1128,Zen Platform,Telecommunications,0,professional,59.0,42,2025-01-12 12:20:59,1699.9444444444443,4,0.0,5.0,445,1,3,4,8,🟠 At Risk
1129,JadeGroup,Legal,0,starter,15.83,40,2025-07-04 00:21:33,1695.939393939394,3,0.0,5.0,272,2,2,3,7,🔴 High-Value Sleepers
1130,EdgeLogic,Media,0,professional,39.0,37,2025-07-24 02:24:22,1352.6296296296296,6,0.0,8.0,252,2,2,3,7,🔴 High-Value Sleepers
1131,Luna Corp,Healthcare,1,starter,8.5,42,2025-08-27 11:53:03,1871.6,7,0.0,5.0,218,3,3,2,8,🔵 Loyal Customers
1132,Echo Analytics,Telecommunications,0,starter,19.0,34,2025-08-16 15:38:00,1937.0,4,0.0,8.0,229,2,1,3,6,🔴 High-Value Sleepers
1133,HubCorp,Healthcare,0,starter,15.83,51,2025-10-13 16:06:07,1927.7317073170732,5,0.0,6.0,171,4,4,3,11,🟢 Champions
1134,CloudAnalytics,Finance,0,free,0.0,41,2025-08-24 12:47:36,1939.4722222222222,4,0.0,10.0,221,3,3,1,7,🔵 Loyal Customers
1135,CoreAnalytics,Telecommunications,1,free,0.0,49,2025-09-11 00:37:16,1848.8372093023256,1,0.0,9.0,203,3,4,1,8,🔵 Loyal Customers
1136,TidalDynamics,Media,0,starter,12.0,41,2025-09-15 20:00:58,1646.2058823529412,5,0.0,5.0,199,3,3,2,8,🔵 Loyal Customers
1137,UnitLabs,Media,1,enterprise,199.0,35,2025-10-12 10:35:10,1857.9310344827586,6,0.0,5.0,172,4,1,4,9,🟡 New/Promising
1138,Onyx Labs,Manufacturing,0,professional,32.5,43,2025-07-03 13:13:38,1749.8064516129032,1,0.0,9.0,273,2,3,3,8,🟠 At Risk
1139,Hub Works,E-commerce,0,starter,12.0,53,2025-09-28 21:21:02,1530.3255813953488,4,0.0,6.0,186,3,4,2,9,🔵 Loyal Customers
1140,WaveNet,Logistics,0,free,0.0,31,2025-06-24 15:46:02,1925.962962962963,3,0.0,,282,2,1,1,4,⚪ Dormant/Lost
1141,NovaNet,Healthcare,0,starter,15.83,42,2025-10-30 11:36:04,1534.2857142857142,4,0.0,8.0,154,4,3,3,10,🟢 Champions
1142,OrbitStack,Real Estate,1,professional,59.0,39,2025-09-04 04:42:04,1764.40625,4,0.0,7.0,210,3,2,4,9,🟡 New/Promising
1143,Bolt Logic,Real Estate,0,professional,59.0,39,2024-11-16 17:11:31,1913.969696969697,5,0.0,6.0,502,1,2,4,7,🔴 High-Value Sleepers
1144,Zen IO,Consulting,0,professional,49.17,39,2025-09-01 17:40:05,1682.516129032258,1,0.0,10.0,213,3,2,4,9,🟡 New/Promising
1145,QuarkDigital,Finance,0,professional,39.0,46,2025-10-01 01:17:41,1384.9117647058824,3,0.0,8.0,183,3,4,3,10,🟢 Champions
1146,Vine AI,Real Estate,0,starter,19.0,41,2025-09-02 19:07:13,1835.1875,5,0.0,9.0,212,3,3,3,9,🔵 Loyal Customers
1147,Hub Tech,Manufacturing,0,starter,19.0,37,2025-09-21 16:09:44,1915.21875,5,0.0,8.0,193,3,2,3,8,🟡 New/Promising
1148,KeenDynamics,Media,0,starter,12.0,48,2025-08-20 06:31:14,1907.2432432432433,4,0.0,10.0,225,3,4,2,9,🔵 Loyal Customers
1149,ArcOps,Finance,0,free,0.0,40,2025-08-26 11:55:09,1709.5151515151515,4,0.0,,219,3,2,1,6,🟡 New/Promising
1150,Wave Solutions,E-commerce,0,enterprise,99.0,51,2025-06-25 00:20:33,1815.5555555555557,4,0.0,7.0,281,2,4,4,10,🟢 Champions
1151,WaveDev,Media,0,starter,12.0,37,2025-05-15 09:07:53,1992.967741935484,4,0.0,,322,1,2,2,5,⚪ Dormant/Lost
1152,UnitVentures,Real Estate,0,starter,12.0,35,2025-02-25 23:08:34,1893.037037037037,6,0.0,9.0,401,1,1,2,4,⚪ Dormant/Lost
1153,MistDigital,Real Estate,1,free,0.0,45,2024-11-29 15:31:27,2003.225806451613,5,0.0,7.0,489,1,4,1,6,🟠 At Risk
1154,Nova Group,Education,0,starter,12.0,47,2025-07-02 01:14:56,1967.8461538461538,5,0.0,8.0,274,2,4,2,8,🟠 At Risk
1155,UnitDigital,Retail,1,starter,15.83,33,2025-04-04 06:00:35,1769.875,1,0.0,6.0,363,1,1,3,5,🔴 High-Value Sleepers
1156,Ion Digital,Legal,0,free,0.0,43,2025-09-02 23:53:13,1700.0555555555557,6,0.0,3.0,211,3,3,1,7,🔵 Loyal Customers
1157,AcmeOps,Technology,0,enterprise,99.0,40,2025-10-21 12:13:19,1783.2,5,0.0,,163,4,2,4,10,🟢 Champions
1158,ZealTech,Logistics,0,professional,29.25,41,2025-07-07 02:20:02,2002.2941176470588,4,0.0,7.0,269,2,3,3,8,🟠 At Risk
1159,Vine Dynamics,Retail,0,starter,12.67,43,2025-02-23 14:41:07,1838.5714285714287,7,0.0,2.0,403,1,3,2,6,🟠 At Risk
1160,Zen Digital,Healthcare,0,professional,49.17,40,2025-09-15 16:36:31,1809.7096774193549,4,0.0,9.0,199,3,2,4,9,🟡 New/Promising
1161,ZenSoftware,Real Estate,1,professional,59.0,42,2025-01-25 23:11:19,1601.625,6,0.0,,432,1,3,4,8,🟠 At Risk
1162,Jet Analytics,E-commerce,0,starter,14.25,48,2025-10-13 13:23:59,2262.3333333333335,5,0.0,10.0,171,4,4,2,10,🟢 Champions
1163,IrisPro,Real Estate,0,professional,39.0,36,2025-09-12 23:22:15,1978.142857142857,5,0.0,9.0,202,3,2,3,8,🟡 New/Promising
1164,Vertex Platform,Telecommunications,0,starter,10.8,41,2025-10-13 08:35:32,2001.6896551724137,5,0.0,,171,4,3,2,9,🔵 Loyal Customers
1165,Flow Net,Retail,0,starter,10.0,39,2025-06-19 08:17:01,1898.8181818181818,6,0.0,7.0,287,2,2,2,6,🟤 Need Attention
1166,FluxWorks,Manufacturing,0,free,0.0,45,2025-07-22 06:23:14,1658.0277777777778,6,0.0,7.0,254,2,4,1,7,🟠 At Risk
1167,XenonLabs,Telecommunications,0,starter,12.0,36,2024-09-09 22:26:32,1948.4285714285713,3,0.0,5.0,570,1,2,2,5,⚪ Dormant/Lost
1168,ZenCloud,Finance,0,professional,39.0,42,2025-10-21 04:55:35,1825.3235294117646,4,0.0,7.0,163,4,3,3,10,🟢 Champions
1169,SyncAI,Education,0,starter,12.0,43,2025-05-18 11:49:49,1622.0,6,0.0,5.0,319,1,3,2,6,🟠 At Risk
1170,Rift Labs,Technology,0,professional,32.5,50,2025-06-17 12:03:01,1592.7317073170732,6,0.0,5.0,289,2,4,3,9,🟠 At Risk
1171,Kite Software,Marketing,0,free,0.0,38,2025-09-26 21:37:37,1874.0285714285715,4,0.0,6.0,188,3,2,1,6,🟡 New/Promising
1172,RiftLabs,Manufacturing,0,professional,32.5,46,2025-09-18 05:13:08,1431.8333333333333,3,0.0,7.0,196,3,4,3,10,🟢 Champions
1173,PeakAI,Logistics,0,professional,59.0,40,2025-06-18 09:25:40,1956.1176470588234,7,0.0,7.0,288,2,2,4,8,🔴 High-Value Sleepers
1174,TidalSolutions,Logistics,0,enterprise,82.5,41,2025-09-27 12:21:54,1420.030303030303,8,0.0,3.0,187,3,3,4,10,🟢 Champions
1175,Nexus Studio,Marketing,0,enterprise,199.0,37,2025-10-13 14:58:34,1878.2857142857142,3,0.0,5.0,171,4,2,4,10,🟢 Champions
1176,Xenon Group,Marketing,0,professional,49.17,48,2025-08-14 13:41:43,1749.2894736842106,2,0.0,7.0,231,2,4,4,10,🟢 Champions
1177,AcmeCloud,Consulting,0,enterprise,82.5,49,2025-06-13 05:08:19,1762.3333333333333,6,0.0,9.0,293,1,4,4,9,🟠 At Risk
1178,ZenTech,Media,1,free,0.0,41,2025-03-11 22:53:16,1675.5945945945946,7,0.0,5.0,387,1,3,1,5,🟠 At Risk
1179,HubDigital,Marketing,0,professional,59.0,36,2025-10-02 04:20:47,1590.5625,5,0.0,7.0,182,4,2,4,10,🟢 Champions
1180,Core Hub,Education,0,free,0.0,34,2025-08-07 13:13:39,1868.5,2,0.0,1.0,238,2,1,1,4,⚪ Dormant/Lost
1181,QuestPro,Legal,1,starter,10.0,56,2025-04-07 05:13:25,1855.7021276595744,5,0.0,10.0,360,1,4,2,7,🟠 At Risk
1182,RushSystems,Technology,1,starter,8.5,31,2025-09-14 16:05:41,1950.0434782608695,5,0.0,9.0,200,3,1,2,6,🟡 New/Promising
1183,QuestAI,Education,0,professional,44.25,39,2025-07-26 06:34:17,1740.4375,6,0.0,8.0,250,2,2,3,7,🔴 High-Value Sleepers
1184,Edge Solutions,Telecommunications,0,starter,8.0,39,2025-03-12 21:46:49,1931.7777777777778,4,0.0,10.0,386,1,2,1,4,⚪ Dormant/Lost
1185,LunaAI,Technology,0,starter,15.83,28,2025-05-08 18:57:10,1272.7727272727273,7,0.0,5.0,329,1,1,3,5,🔴 High-Value Sleepers
1186,Meta Ventures,E-commerce,0,starter,19.0,35,2025-05-05 21:27:10,1721.103448275862,2,0.0,8.0,332,1,1,3,5,🔴 High-Value Sleepers
1187,Mist Hub,Finance,0,starter,10.0,49,2025-10-11 09:06:29,1771.9714285714285,3,0.0,8.0,173,4,4,2,10,🟢 Champions
1188,WavePlatform,Telecommunications,1,starter,19.0,43,2025-10-23 02:42:37,1899.0,5,0.0,8.0,161,4,3,3,10,🟢 Champions
1189,Cloud Solutions,Healthcare,0,professional,59.0,46,2025-09-22 23:39:26,2130.9375,4,0.0,7.0,192,3,4,4,11,🟢 Champions
1190,Ion Corp,Media,0,enterprise,74.25,39,2025-10-24 09:54:53,1441.9285714285713,3,0.0,7.0,160,4,2,4,10,🟢 Champions
1191,WaveWorks,Consulting,0,starter,8.5,44,2025-06-11 21:19:47,2051.55,7,0.0,5.0,295,1,3,2,6,🟠 At Risk
1192,LinkHQ,Finance,0,starter,12.0,28,2025-09-07 04:41:07,1707.3,2,0.0,,207,3,1,2,6,🟡 New/Promising
1193,KeenHub,Manufacturing,0,starter,15.83,40,2025-10-09 04:39:44,2061.0,2,0.0,8.0,175,4,2,3,9,🟡 New/Promising
1194,Edge Cloud,Real Estate,0,starter,12.0,41,2025-09-06 00:27:54,1891.2903225806451,2,0.0,6.0,208,3,3,2,8,🔵 Loyal Customers
1195,Link Works,Media,0,free,0.0,40,2025-09-08 15:07:30,1659.7096774193549,1,0.0,9.0,206,3,2,1,6,🟡 New/Promising
1196,Acme Hub,Real Estate,0,professional,59.0,36,2025-07-20 23:35:52,2077.9615384615386,4,0.0,5.0,256,2,2,4,8,🔴 High-Value Sleepers
1197,Cloud Cloud,Education,0,starter,12.0,47,2025-06-08 05:13:36,1396.9722222222222,5,0.0,9.0,298,1,4,2,7,🟠 At Risk
1198,NovaPro,Marketing,0,free,0.0,43,2025-09-07 09:28:11,1735.560975609756,4,0.0,,207,3,3,1,7,🔵 Loyal Customers
1199,FlowVentures,Healthcare,1,starter,15.83,40,2025-09-15 01:51:24,1874.3030303030303,4,0.0,9.0,199,3,2,3,8,🟡 New/Promising
1200,Arc Solutions,Telecommunications,0,starter,19.0,35,2025-07-22 05:30:05,1848.923076923077,3,0.0,5.0,254,2,1,3,6,🔴 High-Value Sleepers
1201,Acme Labs,Technology,0,,0.0,32,2025-06-27 14:19:28,2056.6521739130435,4,0.0,6.0,279,2,1,1,4,⚪ Dormant/Lost
1202,AcmeLabs,Technology,0,,0.0,43,2024-12-11 06:04:40,1836.4857142857143,6,0.0,7.0,477,1,3,1,5,🟠 At Risk
1203,Unknown Corp,,0,,0.0,42,2025-09-17 21:25:49,1887.0,5,0.0,6.0,197,3,3,1,7,🔵 Loyal Customers
1204,,,0,,0.0,47,2025-08-18 20:40:42,1759.8333333333333,3,0.0,8.0,227,2,4,1,7,🟠 At Risk
